,url,statement,verdict,date
2552,https://demagog.org.pl/wypowiedzi/czy-szwecja-zrezygnowala-z-podatku-karnego-od-wytwarzania-energii-atomowej/,Ostat­nio Szwe­cja zre­zy­gno­wa­ła z po­dat­ku kar­ne­go od wy­twa­rza­nia ener­gii ato­mo­wej. Do­pro­wa­dzi­ło to do pod­ję­cia przez szwedz­kich do­staw­ców ener­gii de­cy­zji o prze­dłu­że­niu eks­plo­ata­cji obec­nie dzia­ła­ją­cych re­ak­to­rów w celu utrzy­ma­nia tego bez­piecz­ne­go dla śro­do­wi­ska źró­dła ener­gii.,PRAWDA,0
2553,https://demagog.org.pl/wypowiedzi/co-sie-stalo-po-wygaszeniu-reaktorow-przez-niemcy/,"Odkąd Niem­cy za­czę­li wy­ga­szać re­ak­to­ry, za­ob­ser­wo­wa­no u nich wzrost emi­sji CO2, wzrost cen elek­trycz­no­ści, więk­szą nie­sta­bil­ność sieci ener­ge­tycz­nej.",MANIPULACJA,0
2554,https://demagog.org.pl/wypowiedzi/factcheck-na-temat-energetyki/,Ponad 70 au­to­bu­sów w Ty­chach jest na­pę­dza­nych CNG.,PRAWDA,0
2555,https://demagog.org.pl/wypowiedzi/ile-wynosza-inwestycje-francuskie-w-polsce/,"War­tość in­we­sty­cji fran­cu­skich w Pol­sce to jest około 20 mi­liar­dów euro, a rocz­nie han­dlu­je­my z Fran­cu­za­mi na po­zio­mie 16-17 mi­liar­dów euro.
TVP 1, 14.10.2016",PRAWDA,14-10-2016
2556,https://demagog.org.pl/wypowiedzi/ile-mieszkan-rocznie-powstaje-w-polsce/,"Dzi­siaj w Pol­sce bu­du­je się ponad 140 tys. miesz­kań rocz­nie.
Sy­gna­ły Dnia, 13.10.2017",PRAWDA,13-10-2017
2557,https://demagog.org.pl/wypowiedzi/czy-proces-uszczelniania-systemu-podatkowego-nastepuje-wystarczajaco-szybko/,"Mamy wzrost do­cho­dów po­dat­ko­wych, na­to­miast mogło być le­piej.
PAP, 12.10.2016",PRAWDA,12-10-2016
2558,https://demagog.org.pl/wypowiedzi/ile-rocznie-w-polsce-dokonuje-sie-aborcji/,"Le­gal­nych abor­cji jest teraz rocz­nie około ty­sią­ca, z tego ogrom­na część spo­wo­do­wa­na jest ze­spo­łem Downa.
PAP, 12.10.2016",PRAWDA,12-10-2016
2559,https://demagog.org.pl/wypowiedzi/kto-zakonczyl-negocjacje-w-sprawie-caracali/,"Air­bus He­li­cop­ter (…) ze­rwał te roz­mo­wy [dot. Ca­ra­ca­li] i że od­stą­pił od moż­li­wo­ści, które stwa­rzał of­f­set i które Pol­ska była go­to­wa re­ali­zo­wać.",FAŁSZ,0
2560,https://demagog.org.pl/wypowiedzi/jak-dlugo-brodniarz-byl-szefem-znp/,"Z tego, co się orien­tu­ję, pan Bro­niarz był sze­fem ZNP od 98 roku, a kiedy w 99 roku wpro­wa­dza­no gim­na­zja, no to szedł na czele pro­te­stu prze­ciw­ko wpro­wa­dza­niu gim­na­zjów.",PRAWDA,0
2561,https://demagog.org.pl/wypowiedzi/od-czego-zalezy-wysokosc-subwencji-oswiatowej/,"Sub­wen­cja oświa­to­wa jest uza­leż­nio­na od licz­by dzie­ci i licz­by na­uczy­cie­li.
Pol­skie Radio Pro­gram I, 11.10.2016",PRAWDA,11-10-2016
2562,https://demagog.org.pl/wypowiedzi/kiedy-bylo-zrobione-pierwsze-badanie-pisa/,"Pierw­sze ba­da­nie PISA było zro­bio­ne w 2000 r. Wtedy nie było gim­na­zjów, ucznio­wie byli w 8 kla­so­wej szko­le pod­sta­wo­wej i wtedy by­li­śmy po­ni­żej śred­niej.",PRAWDA,0
2563,https://demagog.org.pl/wypowiedzi/ile-wzrosly-pensje-nauczycieli/,0,PRAWDA,0
2564,https://demagog.org.pl/wypowiedzi/kiedy-sprzedano-pzl-mielec/,0,PRAWDA,0
2565,https://demagog.org.pl/wypowiedzi/czy-wszyscy-sedziowie-zarabiaja-tyle-samo/,"Sę­dzio­wie wszę­dzie za­ra­bia­ją tyle samo, sę­dzia re­jo­no­wy w całej Pol­sce za­ra­bia tyle samo, sę­dzia okrę­go­wy tyle samo, sę­dzia funk­cyj­ny tyle samo.",PRAWDA,0
2566,https://demagog.org.pl/wypowiedzi/ile-mocy-mozemy-wyprodukowac-z-paneli-fotowoltaicznych-6/,Śred­nio dzi­siaj nasze bloki które były bu­do­wa­ne kil­ka­na­ście- kil­ka­dzie­siąt lat temu na jedną me­ga­wa­to­go­dzi­nę ener­gii emi­tu­ją ok. 950 kg CO2 nowa in­we­sty­cja w Ko­zie­ni­cach która bę­dzie ukoń­czo­na w przy­szłym roku to jest 730 kg/me­ga­wa­to­go­dzi­nę.,PRAWDA,0
2567,https://demagog.org.pl/wypowiedzi/czy-w-spolce-europolgaz-stosowana-jest-zasada-jednoglosnego-podejmowania-uchwal/,"Po­nie­waż w spół­ce jest prak­tycz­nie dwóch ak­cjo­na­riu­szy, ozna­cza to, że wszyst­kie de­cy­zje muszą być po­dej­mo­wa­ne jed­no­myśl­nie np. de­cy­zja o wy­pła­cie na­gród z zysku mu­sia­ła zo­stać pod­ję­ta przez obie stro­ny wspól­nie.",PRAWDA,0
2568,https://demagog.org.pl/wypowiedzi/kto-ma-udzialy-w-spolce-europolgaz/,"Po pierw­sze nie jest praw­dą, że Eu­ro­Pol­Gaz jest spół­ką w po­ło­wie ro­syj­ską. Jest to pod­miot, w któ­rym PGNiG ma 52 proc. od lata 2015 roku. Gaz­prom ma 48 proc. udzia­łów w tej spół­ce. Mó­wie­nie więc, że Eu­ro­Pol­Gaz jest spół­ką w po­ło­wie ro­syj­ską jest nie­praw­dą, a od­wo­ły­wa­nie się w tej ma­te­rii do po­ro­zu­mień mię­dzy­rzą­do­wych jest nie do obro­ny. Te po­ro­zu­mie­nia mię­dzy­rzą­do­we w każ­dym przy­pad­ku miały cha­rak­ter in­ten­cjo­nal­ny, wtedy, kiedy PGNiG i Gaz­prom miały po 48 proc. udzia­łów w Eu­ro­Pol­Ga­zie, a 4 proc. akcji tej spół­ki na­le­ża­ło do Bar­tim­pe­xu.
First of all, it is not true that Eu­roPol­Gaz is a half-Russ­ian com­pany. It is an en­tity of which 52 per cent has been owned by PGNiG since the sum­mer of 2015, while Gazprom owns 48 per cent. There­fore, say­ing that Eu­roPol­Gaz is a com­pany half-owned by Rus­sia is un­true, and re­fer­ring to in­ter­gov­ern­men­tal agree­ments is un­ten­able.   These in­ter­gov­ern­men­tal agree­ments, in each case, were in­ten­tional, when PGNiG and Gazprom had 48 per cent of shares in Eu­roPol­Gaz each and the re­main­ing 4 per cent of the com­pany’s be­longed to Bartim­pex.",PRAWDA,0
2569,https://demagog.org.pl/wypowiedzi/czy-europejski-bank-inwestycyjny-bedzie-inwestowal-w-elektrocieplownie/,"Eu­ro­pej­ski Bank In­we­sty­cyj­ny nie bę­dzie fi­nan­so­wał sek­to­ra wę­glo­we­go zgod­nie z nową po­li­ty­ką śro­do­wi­sko­wą. Może in­we­sto­wać je­dy­nie w elek­tro­cie­płow­nie, które mają od­po­wied­ni wskaź­nik spraw­no­ści ener­ge­tycz­nej i emi­syj­no­ści.
The Eu­ro­pean In­vest­ment Bank will not fi­nance coal sec­tor in line with the new en­vi­ron­men­tal pol­icy. It can only in­vest in heat and power plants, which have a proper in­di­ca­tor of en­ergy ef­fi­ciency and emis­sion.",PRAWDA,0
2570,https://demagog.org.pl/wypowiedzi/ile-mocy-paneli-fotowoltaicznych-produkuja-polscy-producenci/,"Tym­cza­sem mamy pol­skich przed­się­bior­ców, któ­rzy są w sta­nie rocz­nie wy­pro­du­ko­wać ok. 600 MW mocy pa­ne­li fo­to­wol­ta­icz­nych i jed­no­cze­śnie jeden z naj­niż­szych wskaź­ni­ków fo­to­wol­ta­iki w Eu­ro­pie – około 3 Watt-pe­ak (Wp) na głowę miesz­kań­ca, pod­czas gdy śred­nia w Unii Eu­ro­pej­skiej wy­no­si 180 Wp.
Mean­while, there are Pol­ish en­tre­pre­neurs, who are able to pro­duce an­nu­ally around 600 MW of power from pho­to­voltaic pan­els, and at the same time one of the low­est rates of pho­to­voltaics in Eu­rope – about 3 Watt-peak (Wp) per capita, while the EU av­er­age is 180 Wp.",PRAWDA,0
2571,https://demagog.org.pl/wypowiedzi/jak-egzochlonna-jest-polska/,"Dla przy­kła­du Pol­ska go­spo­dar­ka jest bli­sko dwu­krot­nie bar­dziej ener­go­chłon­na niż śred­nia eu­ro­pej­ska. Na 100 jed­no­stek tzw. ener­gii pier­wot­nej efek­tyw­nie wy­ko­rzy­stu­je­my je­dy­nie kil­ka­na­ście. Cała resz­ta roz­pły­wa się na eta­pie prze­twa­rza­nia ener­gii, trans­por­tu i jej od­bio­ru.
For ex­am­ple, Poland’s econ­omy is al­most twice much more en­ergy in­ten­sive than the Eu­ro­pean av­er­age. At 100 units of so-called so. pri­mary en­ergy, we ef­fi­ciently use only sev­eral. The re­main­ing part dis­si­pates at the stage of en­ergy con­ver­sion, trans­porta­tion and re­cep­tion.",MANIPULACJA,0
2572,https://demagog.org.pl/wypowiedzi/co-finansowane-jest-z-abonamentu/,"My mó­wi­my w tej chwi­li o zbie­ra­niu abo­na­men­tu na po­zio­mie 700 mln zł rocz­nie, a przy­po­mnij­my z tego fi­nan­so­wa­na jest nie tylko te­le­wi­zja pu­blicz­na i radio pu­blicz­ne, to ogól­no­pol­skie z kil­ko­ma pro­gra­ma­mi, ale też 16 spół­ek radia re­gio­nal­ne­go, te­le­wi­zja pu­blicz­na utrzy­mu­je z tego swoje ośrod­ki re­gio­nal­ne.",PRAWDA,0
2573,https://demagog.org.pl/wypowiedzi/ile-posterunkow-zostalo-otwartych-na-mazowszu/,"Wczo­raj na Ma­zow­szu otwo­rzy­łem 5 ta­kich po­ste­run­ków (…) rów­nież na Ma­zow­szu w Ły­sych koło Ostro­łę­ki, otwo­rzy­łem już ponad mie­siąc temu po­ste­ru­nek ko­lej­ny.",PRAWDA,0
2574,https://demagog.org.pl/wypowiedzi/ile-posterunkow-zostalo-zamknietych/,Ponad po­ło­wę z po­ste­run­ków funk­cjo­nu­ją­cych za­mknię­to w cza­sie 8 lat rzą­dów ko­ali­cji PO-PSL.,PRAWDA,0
2575,https://demagog.org.pl/wypowiedzi/czy-zostana-zlikwidowane-gabinety-polityczne/,"W lutym zło­ży­li­śmy pro­jekt li­kwi­da­cji ga­bi­ne­tów po­li­tycz­nych. To był pro­jekt, który był prak­tycz­nie pro­jek­tem PiSu, skła­da­ny dwu­krot­nie, w 2012 i 2009 roku i PiS od­rzu­cił wła­sny pro­jekt.",MANIPULACJA,0
2576,https://demagog.org.pl/wypowiedzi/jakie-poparcie-musi-uzyskac-polska-w-tajnym-glosowaniu/,"Na ok 200 państw, które są w ONZ mu­si­my uzy­skać po­par­cie 130, w gło­so­wa­niu taj­nym. [aby stać się nie­sta­łym człon­kiem Rady Bez­pie­czeń­stwa ONZ].
TVN 24, 04.10.2016",PRAWDA,04-10-2016
2577,https://demagog.org.pl/wypowiedzi/handel-polsko-kanadyjski-ile-miliardow-w-2015/,"My np. jako Pol­ska han­dlu­je­my z Ka­na­dą na po­zio­mie 3,5 mld, po­ni­żej 4 mld do­la­rów.
TVN 24, 04.10.2016",FAŁSZ,04-10-2016
2578,https://demagog.org.pl/wypowiedzi/czy-dzieci-z-zespolem-downa-sa-szczesliwe/,"Dzie­ci z ze­spo­łem Downa to są dzie­ci, które jak po­ka­zu­ją ba­da­nia, w 97 % są szczę­śli­we ze swo­je­go życia.",PRAWDA,0
2579,https://demagog.org.pl/wypowiedzi/ile-jest-aborcji-eugenicznych-w-polsce/,"Ponad ty­siąc abor­cji w Pol­sce to są abor­cje eu­ge­nicz­ne, 99 % abor­cji w Pol­sce to są abor­cje eu­ge­nicz­ne.",PRAWDA,0
2580,https://demagog.org.pl/wypowiedzi/kto-zlikwidowal-rade-ochrony-pamieci-walk-i-meczenstwa/,"PiS zli­kwi­do­wał Radę Ochro­ny Pa­mię­ci Walk i Mę­czeń­stwa.
TVN 24, 03.10.2016",PRAWDA,03-10-2016
2581,https://demagog.org.pl/wypowiedzi/ile-wegla-zaimportowano-do-polski/,"To jest po­waż­ny pro­blem. Im­port ten to 8 – 9 mln ton węgla rocz­nie. W ubie­głym roku do Pol­ski za­im­por­to­wa­no 8,2 mln ton węgla.",MANIPULACJA,0
2582,https://demagog.org.pl/wypowiedzi/czy-polska-ma-przewage-w-europolgaz/,"Druga rze­ko­ma prze­wa­ga do­ty­czy osią­gnię­cia prze­wa­gi gło­sów na ra­dzie nad­zor­czej Eu­ro­Pol­Ga­zu. Chcę po­twier­dzić, że ta prze­wa­ga ma miej­sce od wcze­sne­go lata ze­szłe­go roku. Od tego czasu stro­na pol­ska dys­po­nu­je pię­cio­ma gło­sa­mi w ra­dzie nad­zor­czej Eu­ro­Pol Gazu",PRAWDA,0
2583,https://demagog.org.pl/wypowiedzi/ile-wynosi-deficyt-budzetu-panstwa/,Po 8 mie­sią­cach mie­li­śmy de­fi­cyt nie prze­kra­cza­ją­cy 30% za­ło­żo­ne­go na cały rok. Kwo­to­wo to było mniej niż 15 mld zł.,PRAWDA,0
2584,https://demagog.org.pl/wypowiedzi/ilu-zolnierzy-dostarczyla-polska-dla-koalicji-w-iraku/,"Po­la­cy w USA to nie­zwy­kle ważna spo­łecz­ność. Ad­mi­ni­stra­cja Trum­pa bę­dzie przy­ja­cie­lem Pol­ski, wszyst­kich Ame­ry­ka­nów pol­skie­go po­cho­dze­nia. Pol­ska była sil­nym so­jusz­ni­kiem Ame­ry­ki. Pol­ska pod­trzy­ma­ła ogień wol­no­ści w trak­cie Zim­nej Wojny. Pol­ska do­star­czy­ła 28,000 żoł­nie­rzy dla ko­ali­cji w Iraku i Afga­ni­sta­nie",FAŁSZ,0
2585,https://demagog.org.pl/wypowiedzi/ile-pkb-polska-wydaje-na-obrone/,"Do­ce­nia­my pol­skie do­świad­cze­nia Chce­my sil­nej Pol­ski, sil­nej Eu­ro­py Wschod­niej jako twier­dzy bez­pie­czeń­stwa i wol­no­ści. Pol­ska jest jed­nym z 5 kra­jów NATO, które wy­da­je 2% PKB na obro­nę. Chce­my by NATO było silne, to ozna­cza że chce­my by wię­cej kra­jów po­dą­ża­ło za przy­kła­dem Pol­ski. Gdyby inne kraje NATO wy­da­wa­ły tyle na obron­ność co Pol­ska, to wszy­scy nasi so­jusz­ni­cy by­li­by bez­piecz­niej­si. I lu­dzie czu­li­by się le­piej jeśli cho­dzi o NATO. Bę­dzie­my pra­co­wać z Pol­ską nad wzmac­nia­niem NATO, nad wzmoc­nie­nie roli NATO w walce z ter­ro­ry­zmem",PRAWDA,0
2586,https://demagog.org.pl/wypowiedzi/czy-zostal-zatrzymany-program-dofinansowania-mieszkan-dla-modych/,"Zo­stał za­sto­po­wa­ny de­cy­zją Rządu pro­gram, który obo­wią­zy­wał do­tych­czas, dzię­ki któ­re­mu ponad 50 tys mło­dych ludzi uzy­ska­ło miesz­ka­nia w ostat­nich la­tach. Ten pro­gram prze­stał dzia­łać kilka mie­się­cy temu, za­bra­kło na niego pie­nię­dzy.",MANIPULACJA,0
2587,https://demagog.org.pl/wypowiedzi/ile-jest-niezamieszkalych-mieszkan-w-polsce/,"We­dług sta­ty­styk jest to ponad 100/120 tys. miesz­kań w Pol­sce jest nie­za­miesz­ka­łych.
TVP Info, 27.09.2016",FAŁSZ,27-09-2016
2588,https://demagog.org.pl/wypowiedzi/ile-mieszkan-w-niemczech-jest-zasiedlonych-na-zasadzie-najmu/,"W Niem­czech 55% miesz­kań jest za­sie­dlo­nych na za­sa­dzie najmu.
TVP Info, 27.09.2016",PRAWDA,27-09-2016
2589,https://demagog.org.pl/wypowiedzi/ile-rodzin-mieszka-w-mieszkaniu-z-inna-rodzina/,"Ok. 900 tys. ro­dzin, wg GUS’u miesz­ka w miesz­ka­niach, w któ­rych miesz­ka co naj­mniej 2 ro­dzi­ny.
TVP Info, 27.09.2016",MANIPULACJA,27-09-2016
2590,https://demagog.org.pl/wypowiedzi/ile-wynosi-deficyt-mieszkaniowy-w-polsce/,"De­fi­cyt miesz­ka­nio­wy wy­no­si w Pol­sce pra­wie 900 tys. miesz­kań.
TVP Info, 27.09.2016",PRAWDA,27-09-2016
2591,https://demagog.org.pl/wypowiedzi/czy-tk-zakwestionowal-ustawe-dotyczaca-wyboru-sedziego/,"Usta­wa, którą nawet ten Try­bu­nał Kon­sty­tu­cyj­ny pod przy­wódz­twem sę­dzie­go Rze­pliń­skie­go, w tym aku­rat za­kre­sie uznał za kon­sty­tu­cyj­ną. Nie do­pa­trzył się żad­ne­go pro­ble­mu, jeśli cho­dzi o ten frag­ment usta­wy, który do­ty­czy trybu wy­bo­ru na­stęp­cy sę­dzie­go Rze­pliń­skie­go.",PRAWDA,0
2592,https://demagog.org.pl/wypowiedzi/ile-baz-paliw-posiada-olpp-w-polsce/,"OLPP po­sia­da w Pol­sce sieć 19 baz paliw o łącz­nej po­jem­no­ści około 1,8 mln m³.",PRAWDA,0
2593,https://demagog.org.pl/wypowiedzi/czy-gdy-jastrzebska-spolka-weglowa-wchodzila-na-gielde-calosc-wplywu-przejal-skarb-panstwa/,Kiedy Ja­strzęb­ska Spół­ka Wę­glo­wa wcho­dzi­ła na gieł­dę ca­łość wpły­wu z akcji prze­jął Skarb Pań­stwa. To było 5 mi­liar­dów zło­tych.,PRAWDA,0
2594,https://demagog.org.pl/wypowiedzi/ile-warta-jest-spolka-energa/,"Spół­ka Ener­ga, (…) która warta była 30 paź­dzier­ni­ka 16,5 zł 1 akcja, dzi­siaj jest warta nie­ca­łe 8zł. (…) PZU, (…) która warta była 37zł, (…) dzi­siaj jest warta 27zł.",PRAWDA,0
2595,https://demagog.org.pl/wypowiedzi/kto-byl-za-reforma-wprowadzajaca-gimnazjum/,0,PRAWDA,0
2596,https://demagog.org.pl/wypowiedzi/jakie-studia-ukonczyl-ryszard-petru/,"Ma­zu­rek: „To do­brze, bo Ry­szard Petru miał 23 lata, gdy zo­stał asy­sten­tem Lesz­ka Bal­ce­ro­wi­cza. Miał 25 lat, gdy zo­stał do­rad­cą wi­ce­pre­mie­ra.”
Scheu­ring-Wiel­gus: „Tak, ale był eko­no­mi­stą.”
Ma­zu­rek: „Nie. A wie pani, że Ry­szard Petru nie jest eko­no­mi­stą?”
Scheu­ring-Wiel­gus: „A kim?”
Ma­zu­rek: „Ry­szard Petru skoń­czył sto­sun­ki mię­dzy­na­ro­do­we na SGH – to nie jest eko­no­mi­sta.”",PRAWDA,0
2597,https://demagog.org.pl/wypowiedzi/jakie-kompetencje-miala-monika-rosa/,"Ma­zu­rek: „Ja mam py­ta­nie, jakie kom­pe­ten­cje i do­świad­cze­nie miała Mo­ni­ka Rosa, gdy miała 24 lata i do­sta­ła pierw­szą pracę w kan­ce­la­rii pre­zy­den­ta Ko­mo­row­skie­go na sta­no­wi­sku wi­ce­dy­rek­to­ra?”
 Scheu­ring-Wiel­gus: „Nie, była naj­pierw asy­stent­ką, trze­ba tutaj za­zna­czyć, była po stu­diach po­li­to­lo­gicz­nych i do­sta­ła pracę jako asy­stent­ka.”
Mam­pra­wo­wie­dzieć",PRAWDA,­wie­dzieć
2598,https://demagog.org.pl/wypowiedzi/ile-jest-gimnazjow-w-polsce/,"Ostat­nio usły­sza­łam że gim­na­zjów jest 30 tys. Nie nie, jest 7 tys.
Pol­skie Radio Pro­gram I, 20.09.2016",PRAWDA,20-09-2016
2599,https://demagog.org.pl/wypowiedzi/ile-jest-szkol-w-polsce/,"Mamy 27,5 tys. szkół.
Pol­skie Radio Pro­gram I, 20.09.2016",PRAWDA,20-09-2016
2600,https://demagog.org.pl/wypowiedzi/czy-szkolnictwo-zawodowe-jest-przystosowane-do-rynku-pracy/,"Szkol­nic­two za­wo­do­we co wy­ni­ka (…) z ra­por­tu Naj­wyż­szej Izby Kon­tro­li nie jest przy­sto­so­wa­ne do rynku pracy.
Pol­skie Radio Pro­gram I, 20.09.2016",PRAWDA,20-09-2016
2601,https://demagog.org.pl/wypowiedzi/czy-polska-jest-wyzej-w-rankngu-pisa-niz-finlandia/,W te­stach PISA z ma­te­ma­ty­ki je­ste­śmy wyżej niż Fin­lan­dia.,FAŁSZ,0
2602,https://demagog.org.pl/wypowiedzi/ktore-miejsce-zajmuje-polska-w-rankingu-o-poczucie-szczescia-przez-dzieci-w-szkole/,Je­ste­śmy 59. kra­jem wśród 65 w OECD jeśli cho­dzi o po­czu­cie szczę­ścia przez dzie­ci w szko­le.,PRAWDA,0
2603,https://demagog.org.pl/wypowiedzi/czy-tk-jest-cialem-nadrzednym-dla-sadow-powszechnych/,Try­bu­nał Kon­sty­tu­cyj­ny nie jest żad­nym cia­łem nad­rzęd­nym w sto­sun­ku do sądów po­wszech­nych.,PRAWDA,0
2604,https://demagog.org.pl/wypowiedzi/ile-kosztuje-megawatogodzina-energii-elektrycznej-z-wegla/,"170-180 zł kosz­tu­je me­ga­wa­to­go­dzi­na ener­gii elek­trycz­nej z węgla, ale 350 z wia­tra­ków, ale 450 z fo­to­wol­ta­ni­ki, ale ok. 250 z bio­ga­zow­ni.",FAŁSZ,0
2605,https://demagog.org.pl/wypowiedzi/czy-na-slasku-mamy-wegiel-energetyczny-czy-koksujacy/,"Co do ko­pal­ni Śląsk, to Pani poseł chcę po­wie­dzieć, że mamy tam wę­giel ener­ge­tycz­ny, nie kok­su­ją­cy.  ",FAŁSZ,0
2606,https://demagog.org.pl/wypowiedzi/ktora-kopalnia-ma-najlepszy-wegiel-koksujacy/,"Jakie były prze­słan­ki aby ją (ko­pal­nie Ruch Śląsk) oddać  do SRK, po­nie­waż ta ko­pal­nia ma naj­lep­szy ja­ko­ścio­wo wę­giel kok­su­ją­cy.",FAŁSZ,0
2607,https://demagog.org.pl/wypowiedzi/ile-osob-w-polsce-choruje-na-cukrzyce/,"Jest w Pol­sce ponad trzy mi­lio­ny ludzi, któ­rzy cho­ru­ją na cu­krzy­cę, znacz­na więk­szość z nich na tak zwaną cu­krzy­cę II typu.",PRAWDA,0
2608,https://demagog.org.pl/wypowiedzi/ile-lekow-dla-osob-starszych-jest-bezplatnych/, 1129 leków jest bez­płat­nych dla osób star­szych,PRAWDA,0
2609,https://demagog.org.pl/wypowiedzi/od-kiedy-oswiadczenia-majatkowe-sa-publikowane/,"Do­pie­ro po wy­bu­chu afery re­pry­wa­ty­za­cyj­nej, Pani Pre­zy­dent przed­sta­wi­ła in­for­ma­cję, że od teraz te oświad­cze­nia ma­jąt­ko­we będą pu­bli­ko­wa­ne.",PRAWDA,0
2610,https://demagog.org.pl/wypowiedzi/kto-podjal-najwiecej-decyzji-o-reprywatyzacji/,Pra­wie po­ło­wa de­cy­zji wszyst­kich do­ty­czą­cych re­pry­wa­ty­za­cji od 1990 roku przy­pa­da na lata rzą­dów Hanny Gron­kie­wicz Waltz.,PRAWDA,0
2611,https://demagog.org.pl/wypowiedzi/ile-nieruchomosci-oddano-za-rzadow-hanny-gronkiewicz-waltz/,"W ciągu tych kilku lat, pra­wie 10 lat rzą­dów Hanny Gron­kie­wicz-Waltz od­da­no pra­wie 2000 nie­ru­cho­mo­ści.",PRAWDA,0
2612,https://demagog.org.pl/wypowiedzi/czy-turcja-jest-uzalezniona-od-gazu-z-rosji/,"20 lat temu było to bli­sko 100 pro­cent. W ze­szłym roku było 55 pro­cent, a teraz jest jesz­cze mniej. W tym roku po raz pierw­szy w hi­sto­rii uza­leż­nie­nie An­ka­ry od do­staw ro­syj­skie­go su­row­ca spa­dło po­ni­żej 50 pro­cent.
20 years ago it was nearly 100 per­cent. Last year it was 55 per­cent, and now it is even less. This year, for the first time in the his­tory Ankara’s de­pen­dence on sup­plies of Russ­ian gas has dropped below 50 per­cent.",MANIPULACJA,0
2613,https://demagog.org.pl/wypowiedzi/czy-urzad-rzecznika-przygotowal-raporty-dotyczace-osob-gluchych/,"Urząd Rzecz­ni­ka przy­go­to­wał kilka ra­por­tów do­ty­czą­cych osób głu­chych.
Po­sie­dze­nie Ko­mi­sji Spra­wie­dli­wo­ści i Praw Czło­wie­ka, 05.09.2016",PRAWDA,05-09-2016
2614,https://demagog.org.pl/wypowiedzi/jak-wyglada-edukacja-osob-starszych/,"My sta­ra­my się po­dej­mo­wać różne dzia­ła­nia edu­ka­cyj­ne do­ty­czą­ce szcze­gól­nie osób star­szych. Efek­tem tych dzia­łań jest przy­go­to­wa­nie spe­cjal­nej pu­bli­ka­cji, która zo­sta­ła wy­da­na razem z Ko­mi­sją Nad­zo­ru Fi­nan­so­we­go, która po­ka­zu­je w jaki spo­sób osoby star­sze mogą (..) nie wpa­dać w pro­ble­my zwią­za­ne z róż­ne­go ro­dza­ju oszu­stwa­mi in­sty­tu­cji fi­nan­so­wych.
Po­sie­dze­nie Ko­mi­sji Spra­wie­dli­wo­ści i Praw Czło­wie­ka, 05.09.2016",PRAWDA,05-09-2016
2615,https://demagog.org.pl/wypowiedzi/czy-istnieje-raport-o-funkcjonowaniu-schronisk-dla-nieletnich/,"Przy­go­to­wa­li­śmy spe­cjal­ny ra­port do­ty­czą­cy funk­cjo­no­wa­nia schro­nisk dla nie­let­nich oraz za­kła­dów po­praw­czych.
Po­sie­dze­nie Ko­mi­sji Spra­wie­dli­wo­ści i Praw Czło­wie­ka, 05.09.2016",PRAWDA,05-09-2016
2616,https://demagog.org.pl/wypowiedzi/ile-wnioskow-do-tk-skierowal-rzecznik-praw-obywatelskich/,"Rzecz­nik skie­ro­wał do Try­bu­na­łu Kon­sty­tu­cyj­ne­go 21 wnio­sków abs­trak­cyj­nych, przy­stą­pił do 12 skarg kon­sty­tu­cyj­nych, 5 pytań praw­nych oraz do 4 wnio­sków in­nych pod­mio­tów.
Po­sie­dze­nie Ko­mi­sji Spra­wie­dli­wo­ści i Praw Czło­wie­ka, 05.09.2016",PRAWDA,05-09-2016
2617,https://demagog.org.pl/wypowiedzi/ile-spraw-wplynelo-do-biura-rpo/,"W ze­szłym roku do biura Rzecz­ni­ka wpły­nę­ło ponad 57 000 spraw.
Po­sie­dze­nie Ko­mi­sji Spra­wie­dli­wo­ści i Praw Czło­wie­ka, 05.09.2016",PRAWDA,05-09-2016
2618,https://demagog.org.pl/wypowiedzi/ile-pracownikow-ma-rpo/,RPO ma tylko 300 pra­cow­ni­ków na 38 mi­lio­nów oby­wa­te­li,PRAWDA,0
2619,https://demagog.org.pl/wypowiedzi/czy-sejm-zmniejszyl-wydatki-rpo/,"Sejm obec­nej ka­den­cji zmniej­szył wy­dat­ki rzecz­ni­ka o pra­wie 10 mln zł. Człon­ko­wie Ko­mi­sji Fi­nan­sów stwier­dzi­li, że trze­ba zmniej­szyć bu­dżet rzecz­ni­ka do po­zio­mu z 2011 r.",PRAWDA,0
2620,https://demagog.org.pl/wypowiedzi/czy-konieczny-jest-kurs-aby-zostac-czlonkiem-rady-nadzorczej/,"Do­py­ty­wa­ny o kurs na człon­ka rady nad­zor­czej, stwier­dził:
„W PGZ nie ma ta­kie­go obo­wiąz­ku”.",FAŁSZ,0
2621,https://demagog.org.pl/wypowiedzi/ilu-polakow-mieszka-w-wielkiej-brytanii-rok-2015/,"Po­la­ków w Wiel­kiej Bry­ta­nii jest sporo, je­ste­śmy tam naj­więk­szą nacją ze­wnętrz­ną z kon­ty­nen­tu.
RMF 24, 05.09.2016",PRAWDA,05-09-2016
